user_id,total_orders,total_spending,avg_order_value,total_items,first_order_date,last_order_date,recency_days,order_frequency,age,gender,occupation,monthly_income,family_size
20084,1,181,181.0,1,2019-01-09,2019-01-09,535,1.0,24,Female,Student,Below Rs.10000,5
20086,4,5977,1494.25,69,2018-01-22,2020-02-19,129,0.005277044854881266,22,Male,Employee,10001 to 25000,1
20088,3,35671,11890.333333333334,56,2018-04-09,2019-09-17,284,0.005703422053231939,25,Female,Employee,More than 50000,6
20089,2,5157,2578.5,5,2017-11-21,2018-08-20,677,0.007352941176470588,22,Male,Student,Below Rs.10000,3
20090,3,4324,1441.3333333333333,5,2017-10-19,2020-06-11,16,0.003105590062111801,22,Female,Student,No Income,6
20091,1,222,222.0,2,2019-01-28,2019-01-28,516,1.0,22,Male,Student,Below Rs.10000,4
20092,3,10639,3546.3333333333335,33,2018-02-20,2019-08-02,330,0.005681818181818182,27,Female,Employee,More than 50000,2
20093,3,18963,6321.0,68,2018-11-14,2020-04-20,68,0.0057361376673040155,22,Male,Student,No Income,3
20094,2,2315,1157.5,12,2018-02-23,2019-02-07,506,0.0057306590257879654,24,Female,Student,No Income,3
20095,2,25134,12567.0,77,2018-04-19,2019-12-10,200,0.0033333333333333335,23,Female,Student,No Income,2
20096,2,2301,1150.5,34,2018-09-21,2019-10-14,257,0.005154639175257732,23,Female,Student,No Income,4
20098,2,48153,24076.5,18,2019-05-24,2019-07-05,358,0.047619047619047616,23,Male,Student,Below Rs.10000,2
20099,1,296,296.0,1,2018-03-26,2018-03-26,824,1.0,32,Male,Employee,More than 50000,5
20100,1,111,111.0,1,2019-07-19,2019-07-19,344,1.0,25,Female,Student,No Income,2
20101,1,4259,4259.0,11,2019-04-02,2019-04-02,452,1.0,28,Male,Self Employeed,10001 to 25000,2
20102,1,4731,4731.0,17,2018-10-26,2018-10-26,610,1.0,21,Female,Student,No Income,3
20103,4,11954,2988.5,24,2018-03-30,2019-06-06,387,0.009237875288683603,24,Male,Student,No Income,2
20104,2,3148,1574.0,13,2017-12-19,2019-05-30,394,0.003795066413662239,26,Female,Self Employeed,10001 to 25000,5
20105,1,46,46.0,1,2019-09-23,2019-09-23,278,1.0,32,Male,Employee,25001 to 50000,3
20106,3,435,145.0,3,2017-10-25,2018-07-10,718,0.011627906976744186,29,Male,Self Employeed,More than 50000,6
20107,1,1861,1861.0,12,2018-07-19,2018-07-19,709,1.0,21,Male,Student,No Income,5
20108,1,111,111.0,1,2020-03-30,2020-03-30,89,1.0,24,Female,Self Employeed,25001 to 50000,3
20109,2,7315,3657.5,13,2017-11-21,2018-01-26,883,0.030303030303030304,26,Male,Self Employeed,More than 50000,2
20110,1,171,171.0,1,2018-02-01,2018-02-01,877,1.0,21,Male,Employee,More than 50000,3
20111,2,324,162.0,2,2018-09-13,2018-09-28,638,0.13333333333333333,29,Male,Employee,25001 to 50000,3
20112,1,546,546.0,1,2019-11-05,2019-11-05,235,1.0,22,Male,Student,No Income,3
20113,1,20176,20176.0,207,2018-07-30,2018-07-30,698,1.0,24,Male,Student,No Income,2
20114,3,458,152.66666666666666,3,2018-01-29,2019-02-05,508,0.008064516129032258,27,Male,Employee,25001 to 50000,2
20115,1,8333,8333.0,24,2019-09-13,2019-09-13,288,1.0,23,Female,Student,No Income,3
20117,1,2037,2037.0,2,2018-04-11,2018-04-11,808,1.0,22,Female,Student,No Income,2
20119,2,7898,3949.0,7,2018-07-09,2019-06-06,387,0.006024096385542169,26,Male,Employee,More than 50000,4
20120,3,532,177.33333333333334,3,2018-01-09,2019-10-24,247,0.004594180704441042,25,Female,Student,No Income,3
20121,1,171,171.0,1,2018-09-12,2018-09-12,654,1.0,20,Male,Student,No Income,2
20122,1,37,37.0,1,2017-12-01,2017-12-01,939,1.0,29,Male,Employee,25001 to 50000,4
20123,2,408,204.0,2,2018-01-26,2018-08-20,677,0.009708737864077669,23,Female,Student,No Income,1
20124,2,731,365.5,2,2017-10-27,2020-02-13,135,0.0023837902264600714,25,Male,Self Employeed,More than 50000,2
20126,1,5764,5764.0,3,2019-05-24,2019-05-24,400,1.0,27,Male,Self Employeed,25001 to 50000,6
20127,1,46,46.0,1,2019-07-02,2019-07-02,361,1.0,25,Male,Self Employeed,10001 to 25000,3
20129,2,1301,650.5,3,2017-11-17,2018-02-20,858,0.021052631578947368,23,Male,Student,No Income,3
20130,1,606,606.0,1,2018-12-03,2018-12-03,572,1.0,24,Female,Employee,10001 to 25000,4
20131,2,546,273.0,3,2018-09-18,2019-01-10,534,0.017543859649122806,22,Male,Self Employeed,10001 to 25000,3
20132,3,6370,2123.3333333333335,12,2017-12-05,2019-04-05,449,0.006172839506172839,28,Male,Employee,25001 to 50000,5
20134,4,17866,4466.5,16,2017-11-29,2020-05-08,50,0.004489337822671156,22,Female,Employee,25001 to 50000,4
20136,2,3616,1808.0,11,2018-11-15,2020-04-28,60,0.0037735849056603774,25,Female,Student,No Income,3
20137,2,1644,822.0,6,2017-12-19,2020-02-20,128,0.0025220680958385876,20,Male,Student,No Income,2
20138,3,10602,3534.0,34,2018-03-09,2019-12-09,201,0.0046875,29,Male,Employee,25001 to 50000,4
20139,2,15875,7937.5,12,2018-08-13,2019-02-05,508,0.011363636363636364,23,Female,Student,No Income,1
20140,1,111,111.0,1,2019-09-23,2019-09-23,278,1.0,25,Male,Self Employeed,More than 50000,2
20141,2,3879,1939.5,12,2018-05-15,2019-12-17,193,0.0034423407917383822,29,Female,Employee,25001 to 50000,4
20142,2,1268,634.0,23,2017-11-20,2018-02-15,863,0.022988505747126436,27,Male,Self Employeed,25001 to 50000,6
20143,1,32,32.0,1,2018-02-22,2018-02-22,856,1.0,25,Male,Self Employeed,10001 to 25000,3
20144,2,157,78.5,2,2018-12-17,2019-06-06,387,0.011695906432748537,21,Male,Student,No Income,2
20145,1,338,338.0,1,2018-12-18,2018-12-18,557,1.0,24,Male,Student,No Income,2
20147,2,21963,10981.5,29,2019-11-25,2020-02-25,123,0.021739130434782608,32,Male,Employee,25001 to 50000,3
20149,3,1097,365.6666666666667,4,2017-11-06,2019-06-24,369,0.005042016806722689,21,Male,Student,No Income,5
20150,2,3310,1655.0,12,2019-03-07,2020-02-19,129,0.0057306590257879654,24,Female,Self Employeed,25001 to 50000,3
20151,3,482,160.66666666666666,3,2018-10-08,2019-09-04,297,0.00906344410876133,26,Male,Self Employeed,More than 50000,2
20152,2,1866,933.0,7,2017-12-27,2019-04-05,449,0.004310344827586207,31,Male,Employee,More than 50000,3
20154,3,1213,404.3333333333333,5,2017-11-16,2019-04-17,437,0.005802707930367505,22,Male,Student,No Income,3
20155,2,19334,9667.0,15,2018-07-27,2019-06-20,373,0.006097560975609756,24,Male,Student,No Income,2
20156,2,67930,33965.0,54,2017-12-20,2019-08-20,312,0.003289473684210526,27,Male,Employee,25001 to 50000,2
20157,1,4375,4375.0,7,2018-08-17,2018-08-17,680,1.0,23,Female,Student,No Income,3
20158,1,236,236.0,2,2018-03-23,2018-03-23,827,1.0,30,Male,Employee,More than 50000,6
20160,1,12134,12134.0,84,2018-07-27,2018-07-27,701,1.0,28,Male,Employee,25001 to 50000,3
20161,2,134,67.0,2,2018-09-21,2020-04-03,85,0.0035714285714285713,23,Female,Student,No Income,2
20163,2,19218,9609.0,64,2019-04-16,2020-02-03,145,0.006825938566552901,21,Male,Student,No Income,3
20164,1,190,190.0,2,2020-04-23,2020-04-23,65,1.0,26,Female,Employee,Below Rs.10000,6
20166,1,147972,147972.0,77,2019-03-29,2019-03-29,456,1.0,31,Male,Employee,Below Rs.10000,1
20168,1,83,83.0,1,2017-12-21,2017-12-21,919,1.0,22,Male,Student,Below Rs.10000,4
20169,1,440,440.0,1,2019-07-30,2019-07-30,333,1.0,27,Female,Employee,More than 50000,2
20172,1,1250,1250.0,2,2020-03-18,2020-03-18,101,1.0,23,Female,Student,No Income,2
20174,2,2805,1402.5,2,2019-11-06,2020-01-03,176,0.034482758620689655,22,Female,Student,No Income,5
20175,2,778,389.0,2,2018-01-24,2018-08-22,675,0.009523809523809525,23,Male,Student,Below Rs.10000,2
20176,1,167,167.0,1,2019-02-05,2019-02-05,508,1.0,23,Male,Student,No Income,5
20177,2,13847,6923.5,236,2018-04-24,2018-05-07,782,0.15384615384615385,20,Female,Student,No Income,4
20178,1,1417,1417.0,2,2018-04-06,2018-04-06,813,1.0,24,Female,Student,Below Rs.10000,3
20179,3,15111,5037.0,46,2017-12-14,2020-01-30,149,0.003861003861003861,22,Male,Student,Below Rs.10000,3
20180,1,352,352.0,1,2019-09-13,2019-09-13,288,1.0,22,Female,Student,No Income,6
20181,1,194,194.0,1,2018-02-06,2018-02-06,872,1.0,22,Male,Student,Below Rs.10000,4
20182,1,181,181.0,1,2019-06-21,2019-06-21,372,1.0,27,Female,Employee,More than 50000,2
20183,3,101403,33801.0,57,2018-11-05,2019-01-18,526,0.04054054054054054,22,Male,Student,No Income,3
20184,1,1310,1310.0,2,2019-08-06,2019-08-06,326,1.0,24,Female,Student,No Income,3
20185,1,65,65.0,1,2019-03-18,2019-03-18,467,1.0,23,Female,Student,No Income,2
20186,1,3745,3745.0,5,2020-04-14,2020-04-14,74,1.0,23,Female,Student,No Income,4
20188,1,3306,3306.0,1,2018-04-30,2018-04-30,789,1.0,23,Male,Student,Below Rs.10000,2
20189,4,7996,1999.0,20,2018-02-26,2019-10-14,257,0.0067226890756302525,23,Male,Student,No Income,5
20190,1,1694,1694.0,3,2018-06-15,2018-06-15,743,1.0,21,Male,Student,No Income,4
20191,1,7199,7199.0,12,2018-07-20,2018-07-20,708,1.0,23,Female,Self Employeed,10001 to 25000,5
20192,1,23671,23671.0,405,2019-12-16,2019-12-16,194,1.0,24,Female,Student,No Income,6
20198,1,2106,2106.0,3,2018-09-14,2018-09-14,652,1.0,22,Male,Student,No Income,4
20199,2,1116,558.0,2,2017-10-20,2018-07-09,719,0.007633587786259542,22,Female,Student,No Income,4
20200,1,1074,1074.0,2,2018-06-15,2018-06-15,743,1.0,23,Male,Student,No Income,4
20201,1,190,190.0,1,2019-07-26,2019-07-26,337,1.0,21,Male,Student,Below Rs.10000,3
20202,1,60,60.0,1,2019-12-06,2019-12-06,204,1.0,25,Male,Student,No Income,3
20203,1,51,51.0,1,2018-07-12,2018-07-12,716,1.0,22,Female,Student,No Income,5
20204,3,3792,1264.0,19,2018-07-17,2018-10-23,613,0.030612244897959183,22,Male,Student,No Income,3
20205,1,139,139.0,1,2020-01-07,2020-01-07,172,1.0,23,Female,Employee,10001 to 25000,3
20206,3,51112,17037.333333333332,1149,2017-12-15,2018-06-01,757,0.017857142857142856,22,Male,Student,Below Rs.10000,4
20207,4,6430,1607.5,24,2017-10-20,2019-03-12,473,0.007874015748031496,22,Female,Employee,10001 to 25000,5
20209,2,667,333.5,2,2017-12-01,2020-02-05,143,0.002512562814070352,25,Male,Employee,More than 50000,4
20210,2,35032,17516.0,109,2018-06-28,2018-07-17,711,0.10526315789473684,22,Female,Student,10001 to 25000,5
20211,2,8903,4451.5,153,2017-11-13,2019-01-03,541,0.004807692307692308,22,Female,Student,No Income,2
20212,2,500,250.0,3,2017-11-24,2019-01-16,528,0.004784688995215311,25,Male,Student,10001 to 25000,3
20213,3,80510,26836.666666666668,80,2019-07-22,2019-12-16,194,0.02040816326530612,25,Male,Student,No Income,5
20214,5,8708,1741.6,45,2018-09-10,2020-04-22,66,0.00847457627118644,32,Female,House wife,No Income,5
20216,5,2431,486.2,6,2017-12-12,2020-06-15,12,0.0054585152838427945,23,Female,Student,No Income,4
20217,1,806,806.0,2,2018-10-01,2018-10-01,635,1.0,30,Male,Self Employeed,More than 50000,4
20219,1,954,954.0,11,2018-07-17,2018-07-17,711,1.0,23,Male,Student,No Income,4
20220,1,21917,21917.0,373,2019-04-18,2019-04-18,436,1.0,22,Female,Student,No Income,5
20222,1,83,83.0,1,2019-12-30,2019-12-30,180,1.0,27,Female,Self Employeed,10001 to 25000,2
20223,2,4320,2160.0,16,2017-12-14,2018-06-25,733,0.010362694300518135,24,Female,Student,No Income,3
20224,2,2213,1106.5,17,2018-01-09,2020-04-22,66,0.002398081534772182,23,Male,Student,No Income,2
20225,2,4111,2055.5,9,2017-11-21,2018-04-04,815,0.014925373134328358,23,Female,Student,No Income,3
20226,1,20310,20310.0,17,2018-04-19,2018-04-19,800,1.0,22,Female,Student,10001 to 25000,5
20227,2,375,187.5,2,2019-01-28,2020-01-03,176,0.0058823529411764705,23,Female,Student,No Income,5
20229,3,1731,577.0,11,2018-02-06,2018-12-10,565,0.009771986970684038,24,Male,Student,No Income,3
20230,2,4820,2410.0,3,2019-03-04,2019-10-14,257,0.008928571428571428,25,Male,Student,No Income,2
20231,2,4847,2423.5,5,2018-03-09,2018-11-06,599,0.008264462809917356,22,Male,Student,No Income,3
20232,2,9857,4928.5,12,2019-12-12,2020-03-25,94,0.019230769230769232,28,Female,Student,No Income,2
20233,1,602,602.0,1,2018-09-03,2018-09-03,663,1.0,22,Female,Student,No Income,1
20234,2,84185,42092.5,201,2017-12-22,2019-03-14,471,0.0044742729306487695,24,Female,Student,No Income,3
20235,7,44838,6405.428571428572,488,2018-05-15,2020-03-24,95,0.010309278350515464,31,Male,Employee,More than 50000,5
20237,3,11681,3893.6666666666665,7,2018-08-03,2020-01-15,164,0.005660377358490566,23,Male,Student,No Income,5
20238,1,97,97.0,1,2018-09-03,2018-09-03,663,1.0,22,Male,Student,No Income,3
20240,2,306,153.0,2,2018-01-09,2018-05-21,768,0.015151515151515152,23,Male,Student,No Income,4
20241,1,93,93.0,1,2019-05-31,2019-05-31,393,1.0,23,Female,Student,No Income,2
20243,1,1824,1824.0,1,2019-12-13,2019-12-13,197,1.0,24,Male,Employee,10001 to 25000,4
20245,2,857,428.5,2,2018-05-31,2020-01-28,151,0.0032948929159802307,23,Female,Student,No Income,4
20246,1,2583,2583.0,4,2019-08-30,2019-08-30,302,1.0,24,Female,Employee,More than 50000,4
20247,1,917,917.0,1,2018-07-10,2018-07-10,718,1.0,22,Male,Student,No Income,4
20248,2,4755,2377.5,10,2017-11-21,2019-10-23,248,0.0028530670470756064,24,Female,Student,10001 to 25000,3
20249,4,15417,3854.25,16,2018-09-12,2020-01-03,176,0.008368200836820083,25,Female,Student,No Income,3
20250,1,1194,1194.0,2,2019-01-21,2019-01-21,523,1.0,23,Male,Student,No Income,2
20251,1,97,97.0,1,2017-10-17,2017-10-17,984,1.0,26,Male,Student,No Income,4
20253,3,653,217.66666666666666,3,2019-05-28,2020-02-06,142,0.011811023622047244,26,Male,Student,No Income,4
20254,2,449,224.5,3,2018-10-01,2019-05-06,418,0.009216589861751152,21,Male,Student,No Income,4
20256,1,37,37.0,1,2019-02-14,2019-02-14,499,1.0,24,Male,Student,No Income,5
20257,1,287,287.0,2,2018-02-12,2018-02-12,866,1.0,24,Male,Student,10001 to 25000,4
20258,1,329,329.0,1,2019-08-26,2019-08-26,306,1.0,23,Female,Student,No Income,3
20259,2,152,76.0,2,2018-06-26,2020-03-03,116,0.003246753246753247,23,Male,Student,No Income,3
20260,1,398,398.0,7,2018-07-06,2018-07-06,722,1.0,22,Male,Student,No Income,3
20261,2,607,303.5,3,2018-02-28,2018-04-27,792,0.034482758620689655,23,Male,Student,No Income,3
20262,2,16801,8400.5,30,2018-03-20,2020-02-10,138,0.002890173410404624,24,Female,Student,No Income,4
20263,1,190,190.0,1,2019-02-19,2019-02-19,494,1.0,24,Male,Student,No Income,5
20264,2,394,197.0,2,2018-05-28,2019-03-04,481,0.007142857142857143,25,Male,Student,No Income,1
20265,1,389,389.0,1,2019-10-31,2019-10-31,240,1.0,25,Male,Student,No Income,5
20266,3,10004,3334.6666666666665,17,2018-04-10,2020-05-15,43,0.0039164490861618795,28,Male,Self Employeed,10001 to 25000,2
20267,1,4134,4134.0,12,2018-09-17,2018-09-17,649,1.0,27,Female,Employee,25001 to 50000,5
20269,1,15259,15259.0,19,2020-06-22,2020-06-22,5,1.0,22,Male,Student,No Income,2
20270,2,2523,1261.5,3,2018-10-04,2020-05-30,28,0.0033112582781456954,24,Female,Student,No Income,3
20271,2,740,370.0,2,2018-10-09,2018-12-26,549,0.02564102564102564,23,Male,Student,No Income,1
20273,2,546,273.0,3,2018-01-29,2019-11-05,235,0.0031007751937984496,23,Female,Student,No Income,5
20274,1,51,51.0,1,2019-11-11,2019-11-11,229,1.0,23,Female,Student,No Income,5
20275,1,2657,2657.0,2,2018-07-30,2018-07-30,698,1.0,26,Male,Employee,25001 to 50000,5
20276,6,20448,3408.0,93,2018-01-03,2018-09-18,648,0.023255813953488372,32,Female,House wife,No Income,3
20277,1,287,287.0,1,2020-06-03,2020-06-03,24,1.0,24,Female,Student,10001 to 25000,3
20278,1,83,83.0,1,2019-07-08,2019-07-08,355,1.0,23,Male,Student,No Income,2
20279,2,1657,828.5,9,2017-11-23,2020-04-22,66,0.0022701475595913734,22,Female,Employee,10001 to 25000,3
20281,2,1574,787.0,2,2019-02-11,2020-01-17,162,0.0058823529411764705,26,Male,Employee,25001 to 50000,2
20282,1,995,995.0,5,2018-04-05,2018-04-05,814,1.0,28,Male,Employee,More than 50000,3
20283,1,329,329.0,2,2018-03-16,2018-03-16,834,1.0,26,Male,Employee,More than 50000,2
20284,1,97,97.0,1,2017-12-21,2017-12-21,919,1.0,25,Male,Student,No Income,1
20286,1,1194,1194.0,1,2018-09-17,2018-09-17,649,1.0,18,Male,Student,No Income,5
20287,1,333,333.0,1,2019-07-22,2019-07-22,341,1.0,21,Male,Student,No Income,4
20289,1,194,194.0,3,2020-01-10,2020-01-10,169,1.0,25,Male,Student,Below Rs.10000,2
20290,2,1083,541.5,3,2019-06-17,2019-12-05,205,0.011695906432748537,23,Female,Student,No Income,5
20291,2,1093,546.5,2,2018-11-26,2019-05-13,411,0.011904761904761904,23,Male,Employee,10001 to 25000,2
20292,3,29912,9970.666666666666,53,2017-11-09,2019-07-10,353,0.004934210526315789,25,Female,Employee,25001 to 50000,4
20293,1,222,222.0,1,2019-06-17,2019-06-17,376,1.0,31,Female,House wife,No Income,5
20294,4,6018,1504.5,8,2018-04-17,2019-03-08,477,0.012307692307692308,24,Male,Self Employeed,More than 50000,2
20296,3,1241,413.6666666666667,6,2019-03-26,2020-02-10,138,0.009345794392523364,25,Male,Employee,25001 to 50000,3
20297,1,24523,24523.0,27,2019-08-21,2019-08-21,311,1.0,27,Female,Self Employeed,More than 50000,5
20298,4,6635,1658.75,10,2018-04-30,2018-12-07,568,0.01809954751131222,26,Male,Self Employeed,25001 to 50000,3
20301,1,1176,1176.0,5,2020-06-12,2020-06-12,15,1.0,24,Male,Self Employeed,More than 50000,6
20302,2,4129,2064.5,11,2017-11-23,2020-01-24,155,0.0025252525252525255,27,Female,Self Employeed,25001 to 50000,3
20303,1,231,231.0,2,2017-11-23,2017-11-23,947,1.0,23,Male,Student,No Income,3
20304,1,3014,3014.0,8,2019-01-11,2019-01-11,533,1.0,25,Male,Student,No Income,4
20305,3,4069,1356.3333333333333,15,2019-05-10,2019-11-15,225,0.015873015873015872,23,Male,Student,No Income,3
20306,2,5384,2692.0,3,2017-10-18,2017-10-20,981,1.0,23,Female,Student,No Income,4
20307,1,1019,1019.0,2,2020-01-29,2020-01-29,150,1.0,28,Male,Employee,More than 50000,3
20308,1,111,111.0,1,2019-09-13,2019-09-13,288,1.0,32,Female,Employee,More than 50000,1
20309,3,2620,873.3333333333334,4,2018-10-09,2019-08-23,309,0.009433962264150943,23,Male,Student,No Income,2
20311,1,444,444.0,1,2018-04-30,2018-04-30,789,1.0,19,Female,Student,No Income,4
20312,1,685,685.0,1,2019-09-12,2019-09-12,289,1.0,27,Female,Employee,25001 to 50000,2
20314,2,1074,537.0,4,2019-03-20,2020-06-12,15,0.0044444444444444444,33,Male,Employee,More than 50000,5
20315,1,21250,21250.0,32,2018-08-28,2018-08-28,669,1.0,26,Female,Employee,More than 50000,3
20316,1,194,194.0,1,2019-02-26,2019-02-26,487,1.0,22,Female,Student,Below Rs.10000,4
20318,2,49884,24942.0,539,2018-01-19,2018-12-19,556,0.005988023952095809,22,Female,Student,No Income,3
20319,2,204,102.0,2,2018-01-11,2019-12-30,180,0.002785515320334262,25,Male,Employee,25001 to 50000,2
20320,1,60,60.0,1,2018-05-04,2018-05-04,785,1.0,30,Female,House wife,No Income,5
20321,1,269,269.0,1,2018-02-19,2018-02-19,859,1.0,24,Male,Student,No Income,3
20322,1,569,569.0,1,2020-05-08,2020-05-08,50,1.0,25,Male,Employee,10001 to 25000,3
20323,3,1245,415.0,4,2018-01-31,2019-11-28,212,0.0045045045045045045,23,Male,Student,More than 50000,3
20324,1,241,241.0,1,2019-09-11,2019-09-11,290,1.0,24,Female,Student,No Income,4
20326,2,35153,17576.5,17,2018-11-29,2019-05-02,422,0.012987012987012988,22,Male,Student,No Income,4
20329,1,384,384.0,2,2020-05-15,2020-05-15,43,1.0,20,Male,Student,No Income,2
20330,1,1111,1111.0,4,2019-03-12,2019-03-12,473,1.0,21,Male,Student,No Income,2
20331,1,1157,1157.0,4,2018-10-11,2018-10-11,625,1.0,24,Female,Self Employeed,10001 to 25000,5
20332,1,394,394.0,1,2019-09-13,2019-09-13,288,1.0,23,Female,Student,No Income,4
20335,1,111,111.0,1,2020-02-04,2020-02-04,144,1.0,27,Male,Employee,More than 50000,5
20337,2,275875,137937.5,5343,2018-03-15,2018-12-04,571,0.007575757575757576,21,Male,Student,No Income,2
20339,2,1009,504.5,14,2018-11-01,2019-01-22,522,0.024390243902439025,25,Male,Employee,10001 to 25000,4
20340,1,162,162.0,1,2018-10-15,2018-10-15,621,1.0,26,Male,Employee,25001 to 50000,3
20341,3,3120,1040.0,4,2018-07-27,2018-10-11,625,0.039473684210526314,26,Female,Employee,25001 to 50000,3
20344,2,282,141.0,2,2018-06-11,2019-12-12,198,0.0036429872495446266,24,Female,Student,No Income,5
20345,1,1111,1111.0,2,2017-11-15,2017-11-15,955,1.0,25,Male,Self Employeed,More than 50000,2
20347,3,6388,2129.3333333333335,7,2017-11-24,2019-10-11,260,0.004373177842565598,22,Male,Student,No Income,1
20348,2,264,132.0,2,2018-12-10,2019-03-11,474,0.02197802197802198,26,Female,Student,Below Rs.10000,3
20349,1,4981,4981.0,8,2019-04-09,2019-04-09,445,1.0,27,Male,Employee,25001 to 50000,1
20351,1,435,435.0,1,2018-03-21,2018-03-21,829,1.0,24,Male,Employee,Below Rs.10000,2
20353,2,7277,3638.5,22,2018-08-14,2019-06-14,379,0.006578947368421052,22,Male,Student,No Income,2
20354,2,523,261.5,2,2018-06-11,2019-05-22,402,0.005797101449275362,26,Male,Self Employeed,More than 50000,3
20355,2,315,157.5,2,2017-10-16,2019-08-16,316,0.0029895366218236174,26,Male,Employee,Below Rs.10000,1
20356,2,319,159.5,2,2019-05-02,2019-08-02,330,0.021739130434782608,25,Female,Self Employeed,25001 to 50000,3
20359,2,6329,3164.5,6,2019-01-03,2019-03-27,458,0.024096385542168676,22,Female,Employee,25001 to 50000,4
20360,3,1796,598.6666666666666,8,2017-10-12,2019-06-13,380,0.0049261083743842365,22,Male,Student,No Income,2
20361,3,9782,3260.6666666666665,5,2017-11-16,2020-01-16,163,0.0037926675094816687,32,Female,House wife,No Income,5
20362,2,296,148.0,2,2018-07-18,2018-12-14,561,0.013422818791946308,28,Male,Employee,More than 50000,1
