user_id,total_orders,total_spending,avg_order_value,total_items,first_order_date,last_order_date,recency_days,order_frequency,age,gender,occupation,monthly_income,family_size,segment
5931,1,250,250.0,1,2020-03-16,2020-03-16,103,1.0,21,Male,Student,No Income,4,At-risk
5932,2,1240,620.0,13,2017-10-12,2020-05-08,50,0.0021299254526091,25,Male,Student,No Income,1,Regular
5934,2,162,81.0,2,2019-01-28,2019-02-22,491,0.08,23,Female,Student,No Income,5,Regular
5935,2,35338,17669.0,97,2017-11-14,2019-08-20,312,0.0031055900621118,23,Male,Employee,10001 to 25000,2,High-value
5936,1,3176,3176.0,7,2019-09-20,2019-09-20,281,1.0,25,Female,Employee,25001 to 50000,4,Occasional
5937,2,64472,32236.0,147,2019-04-05,2020-02-13,135,0.0063694267515923,31,Female,House wife,No Income,5,High-value
5938,2,2870,1435.0,7,2017-12-07,2018-04-16,803,0.0153846153846153,24,Male,Self Employeed,More than 50000,2,Regular
5939,3,12963,4321.0,7,2017-10-19,2019-07-25,338,0.0046583850931677,32,Female,Employee,25001 to 50000,5,High-value
5940,1,102,102.0,1,2019-06-11,2019-06-11,382,1.0,25,Male,Employee,25001 to 50000,3,At-risk
5941,3,5713,1904.3333333333333,6,2018-03-13,2019-05-13,411,0.0070422535211267,27,Female,Self Employeed,More than 50000,5,High-value
5943,1,1051,1051.0,3,2018-04-18,2018-04-18,801,1.0,26,Female,Self Employeed,25001 to 50000,3,At-risk
5944,3,1162,387.3333333333333,3,2017-11-16,2019-04-29,425,0.0056710775047258,32,Male,Employee,More than 50000,5,Regular
5945,1,5106,5106.0,20,2017-11-07,2017-11-07,963,1.0,24,Male,Self Employeed,More than 50000,6,Occasional
5946,3,592,197.33333333333331,3,2017-12-21,2019-11-27,213,0.0042492917847025,27,Female,Self Employeed,25001 to 50000,3,Regular
5947,4,19768,4942.0,216,2018-04-18,2020-01-28,151,0.0061538461538461,23,Male,Student,No Income,3,High-value
5948,1,310,310.0,1,2018-10-01,2018-10-01,635,1.0,25,Male,Student,No Income,4,At-risk
5949,2,223,111.5,2,2018-10-23,2019-04-08,446,0.0119760479041916,23,Male,Student,No Income,3,Regular
5950,2,755,377.5,5,2017-12-29,2019-04-25,429,0.0041493775933609,23,Female,Student,No Income,4,Regular
5953,6,69408,11568.0,137,2017-11-16,2019-08-06,326,0.0095541401273885,23,Male,Student,No Income,2,High-value
5954,3,1611,537.0,5,2018-05-16,2019-04-24,430,0.0087463556851311,19,Male,Student,No Income,2,Regular
5955,3,7454,2484.6666666666665,31,2018-01-17,2020-01-23,156,0.0040760869565217,19,Female,Student,No Income,4,High-value
5957,1,65,65.0,1,2019-06-12,2019-06-12,381,1.0,25,Male,Self Employeed,25001 to 50000,3,At-risk
5958,2,847,423.5,6,2018-02-08,2019-12-12,198,0.0029761904761904,33,Male,Employee,More than 50000,5,Regular
5959,2,1746,873.0,3,2018-06-22,2018-09-07,659,0.0259740259740259,26,Female,Employee,More than 50000,3,Regular
5960,2,1810,905.0,5,2018-03-05,2018-12-21,554,0.0068728522336769,22,Female,Student,Below Rs.10000,4,Regular
5961,2,11009,5504.5,39,2017-11-06,2018-06-19,739,0.0088888888888888,23,Male,Student,No Income,3,High-value
5962,4,17421,4355.25,25,2018-06-22,2020-06-05,22,0.0056022408963585,22,Female,Student,No Income,3,High-value
5963,2,7556,3778.0,7,2019-01-24,2019-08-02,330,0.0105263157894736,25,Male,Employee,25001 to 50000,2,High-value
5964,2,4625,2312.5,10,2019-09-17,2020-06-16,11,0.0073260073260073,30,Female,House wife,No Income,5,High-value
5965,3,1000,333.3333333333333,9,2017-11-08,2019-06-10,383,0.005181347150259,24,Male,Student,No Income,3,Regular
5967,1,1333,1333.0,2,2020-01-16,2020-01-16,163,1.0,23,Male,Student,More than 50000,3,Occasional
5969,2,19875,9937.5,121,2018-12-14,2019-06-17,376,0.0108108108108108,32,Male,Employee,10001 to 25000,4,High-value
5970,2,328,164.0,2,2019-02-19,2020-01-31,148,0.0057803468208092,22,Male,Student,No Income,4,Regular
5971,1,15708,15708.0,104,2019-12-19,2019-12-19,191,1.0,23,Male,Student,More than 50000,3,Occasional
5972,2,2782,1391.0,3,2018-03-23,2018-10-19,617,0.0095238095238095,23,Female,Student,No Income,4,Regular
5973,2,6505,3252.5,9,2018-12-21,2020-06-16,11,0.003683241252302,20,Male,Student,No Income,2,High-value
5974,2,643,321.5,2,2018-02-28,2018-08-17,680,0.0117647058823529,21,Male,Student,No Income,2,Regular
5976,1,736,736.0,1,2019-08-23,2019-08-23,309,1.0,23,Female,Student,No Income,4,At-risk
5977,2,26542,13271.0,47,2018-02-28,2018-11-27,578,0.0073529411764705,25,Male,Employee,25001 to 50000,3,High-value
5978,2,6875,3437.5,97,2019-09-25,2020-02-10,138,0.0144927536231884,32,Female,House wife,No Income,3,High-value
5979,1,491,491.0,5,2018-05-30,2018-05-30,759,1.0,27,Male,Employee,More than 50000,5,At-risk
5980,1,657,657.0,2,2019-02-25,2019-02-25,488,1.0,20,Female,Student,No Income,2,At-risk
5981,1,139,139.0,1,2019-11-15,2019-11-15,225,1.0,21,Male,Student,No Income,2,At-risk
5982,1,194,194.0,1,2020-06-02,2020-06-02,25,1.0,26,Male,Employee,More than 50000,3,At-risk
5983,2,158,79.0,2,2019-12-16,2020-05-28,30,0.0121951219512195,25,Male,Employee,10001 to 25000,4,Regular
5984,1,34241,34241.0,53,2017-11-17,2017-11-17,953,1.0,26,Male,Employee,25001 to 50000,3,Occasional
5985,4,4773,1193.25,8,2018-04-19,2018-11-30,575,0.0177777777777777,26,Female,Employee,25001 to 50000,3,Regular
5986,2,1417,708.5,3,2017-10-09,2018-03-16,834,0.0126582278481012,27,Male,Employee,More than 50000,4,Regular
5987,1,426,426.0,1,2018-12-26,2018-12-26,549,1.0,27,Female,Student,No Income,5,At-risk
5988,1,306,306.0,1,2020-02-21,2020-02-21,127,1.0,24,Female,Student,No Income,5,At-risk
5989,1,5204,5204.0,6,2019-03-26,2019-03-26,459,1.0,25,Male,Self Employeed,More than 50000,2,Occasional
5990,2,29060,14530.0,50,2018-09-28,2019-02-04,509,0.0155038759689922,20,Male,Student,No Income,2,High-value
5991,2,903,451.5,5,2018-05-30,2019-12-12,198,0.0035650623885918,22,Male,Student,No Income,1,Regular
5992,1,329,329.0,1,2020-03-25,2020-03-25,94,1.0,26,Female,Student,Below Rs.10000,3,At-risk
5993,2,44472,22236.0,392,2017-11-08,2019-07-08,355,0.0032948929159802,27,Male,Employee,25001 to 50000,1,High-value
5994,2,208,104.0,2,2017-12-22,2020-05-21,37,0.0022701475595913,25,Female,Student,No Income,3,Regular
5995,1,519,519.0,1,2019-08-22,2019-08-22,310,1.0,24,Male,Employee,Below Rs.10000,2,At-risk
5997,1,241,241.0,1,2019-04-03,2019-04-03,451,1.0,22,Male,Student,No Income,2,At-risk
5999,1,3028,3028.0,1,2019-04-19,2019-04-19,435,1.0,26,Male,Employee,Below Rs.10000,1,Occasional
6000,3,8426,2808.6666666666665,12,2017-11-24,2018-10-11,625,0.0093457943925233,25,Female,Self Employeed,25001 to 50000,3,High-value
6002,1,4653,4653.0,63,2020-04-30,2020-04-30,58,1.0,23,Male,Student,Below Rs.10000,3,Occasional
6003,3,10481,3493.6666666666665,24,2017-10-19,2018-11-29,576,0.0073891625615763,22,Female,Employee,25001 to 50000,4,High-value
6004,3,144171,48057.0,136,2018-04-18,2019-08-14,318,0.0062111801242236,22,Male,Student,No Income,2,High-value
6005,5,1172,234.4,5,2018-03-26,2019-02-21,492,0.0150602409638554,32,Female,House wife,No Income,5,Regular
6006,1,148,148.0,1,2019-10-24,2019-10-24,247,1.0,28,Male,Employee,More than 50000,1,At-risk
6007,3,2820,940.0,4,2018-01-29,2019-02-26,487,0.0076335877862595,22,Male,Student,No Income,2,Regular
6008,2,12616,6308.0,44,2017-10-20,2019-02-25,488,0.0040567951318458,25,Male,Employee,10001 to 25000,2,High-value
6010,3,17093,5697.666666666667,34,2019-01-22,2019-08-27,305,0.0138248847926267,31,Male,Self Employeed,More than 50000,6,High-value
6011,1,213,213.0,1,2019-03-08,2019-03-08,477,1.0,24,Male,Student,No Income,3,At-risk
6012,3,19616,6538.666666666667,63,2018-08-21,2019-09-23,278,0.007537688442211,24,Male,Employee,25001 to 50000,2,High-value
6015,1,231,231.0,1,2018-01-11,2018-01-11,898,1.0,24,Female,Self Employeed,More than 50000,2,At-risk
6016,1,97,97.0,1,2018-04-25,2018-04-25,794,1.0,22,Female,Student,No Income,3,At-risk
6017,1,259,259.0,2,2019-07-30,2019-07-30,333,1.0,19,Male,Student,No Income,6,At-risk
6018,2,13866,6933.0,8,2017-10-16,2018-01-02,907,0.0256410256410256,25,Male,Employee,More than 50000,6,High-value
6019,2,616,308.0,2,2017-10-27,2019-04-30,424,0.0036363636363636,23,Female,House wife,No Income,6,Regular
6020,2,2801,1400.5,5,2019-08-22,2020-06-09,18,0.0068493150684931,23,Female,Student,No Income,2,Regular
6021,1,4259,4259.0,32,2018-09-13,2018-09-13,653,1.0,23,Male,Student,No Income,2,Occasional
6022,3,69439,23146.33333333333,115,2018-11-16,2019-02-15,498,0.0329670329670329,24,Male,Student,No Income,5,High-value
6023,1,565,565.0,1,2020-03-10,2020-03-10,109,1.0,22,Female,Employee,25001 to 50000,4,At-risk
6024,3,179426,59808.66666666666,169,2018-11-07,2019-09-11,290,0.0097402597402597,26,Male,Employee,More than 50000,4,High-value
6026,2,9745,4872.5,137,2018-09-14,2019-11-06,234,0.0047846889952153,20,Male,Student,No Income,2,High-value
6028,3,21583,7194.333333333333,17,2017-12-26,2018-11-06,599,0.0095238095238095,23,Female,Student,No Income,1,High-value
6029,3,5153,1717.6666666666667,5,2018-02-02,2019-10-21,250,0.0047923322683706,25,Male,Self Employeed,More than 50000,2,High-value
6030,4,9203,2300.75,9,2017-10-06,2019-10-28,243,0.0053191489361702,29,Female,Employee,25001 to 50000,4,High-value
6031,2,2417,1208.5,24,2017-10-19,2018-08-24,673,0.0064724919093851,27,Male,Self Employeed,25001 to 50000,6,Regular
6032,2,2625,1312.5,2,2018-08-17,2019-12-06,204,0.0042016806722689,25,Male,Self Employeed,10001 to 25000,3,Regular
6033,1,426,426.0,1,2018-08-10,2018-08-10,687,1.0,21,Male,Student,No Income,2,At-risk
6034,3,1663,554.3333333333334,3,2017-11-07,2018-12-19,556,0.0073710073710073,23,Male,Student,No Income,3,Regular
6035,2,759,379.5,2,2019-12-06,2020-06-04,23,0.011049723756906,24,Female,Employee,10001 to 25000,4,Regular
6036,3,65712,21904.0,50,2018-01-09,2020-01-22,157,0.0040376850605652,32,Male,Self Employeed,10001 to 25000,3,High-value
6037,3,315,105.0,3,2017-11-20,2019-07-23,340,0.0049180327868852,28,Male,Employee,25001 to 50000,5,Regular
6038,2,4245,2122.5,4,2019-07-02,2019-07-16,347,0.1428571428571428,26,Male,Employee,10001 to 25000,2,Regular
6041,5,21541,4308.2,21,2017-12-08,2019-03-15,470,0.0108225108225108,21,Female,Student,No Income,1,High-value
6042,1,4056,4056.0,4,2019-02-01,2019-02-01,512,1.0,23,Female,Student,No Income,2,Occasional
6044,1,8630,8630.0,4,2019-03-11,2019-03-11,474,1.0,32,Male,Employee,More than 50000,5,Occasional
6045,1,83,83.0,1,2018-04-10,2018-04-10,809,1.0,25,Female,Student,No Income,2,At-risk
6046,1,3056,3056.0,4,2018-12-21,2018-12-21,554,1.0,28,Male,Self Employeed,10001 to 25000,2,Occasional
6047,3,97320,32440.0,75,2017-11-14,2020-02-20,128,0.0036231884057971,21,Female,Student,No Income,3,High-value
6048,1,83,83.0,1,2018-05-24,2018-05-24,765,1.0,24,Male,Student,No Income,2,At-risk
6049,1,375,375.0,1,2018-11-15,2018-11-15,590,1.0,26,Female,Self Employeed,10001 to 25000,5,At-risk
6050,2,2930,1465.0,6,2017-12-01,2019-07-25,338,0.0033277870216306,32,Male,Employee,25001 to 50000,3,Regular
6051,2,101416,50708.0,79,2018-04-09,2018-05-18,771,0.0512820512820512,29,Male,Self Employeed,More than 50000,6,High-value
6053,1,2102,2102.0,4,2019-11-22,2019-11-22,218,1.0,24,Female,Self Employeed,25001 to 50000,3,Occasional
6054,3,2194,731.3333333333334,14,2018-05-24,2020-06-05,22,0.0040376850605652,26,Male,Self Employeed,More than 50000,2,Regular
6055,1,9611,9611.0,60,2017-11-17,2017-11-17,953,1.0,25,Male,Employee,More than 50000,3,Occasional
6056,1,32,32.0,1,2019-11-27,2019-11-27,213,1.0,29,Male,Employee,25001 to 50000,3,At-risk
6058,2,555,277.5,2,2019-01-11,2020-06-05,22,0.0039138943248532,24,Male,Student,No Income,2,Regular
6059,3,7337,2445.6666666666665,7,2019-07-19,2020-02-25,123,0.0135746606334841,27,Male,Employee,25001 to 50000,2,High-value
6060,1,579,579.0,1,2019-04-05,2019-04-05,449,1.0,23,Female,Student,No Income,3,At-risk
6061,3,889,296.3333333333333,3,2018-03-21,2020-02-13,135,0.0043227665706051,32,Male,Employee,More than 50000,6,Regular
6062,2,653,326.5,3,2019-01-30,2019-10-04,267,0.0080971659919028,22,Female,Student,No Income,2,Regular
6063,2,5657,2828.5,56,2018-11-28,2019-03-21,464,0.0176991150442477,28,Male,Employee,25001 to 50000,3,High-value
6065,1,704,704.0,1,2019-07-04,2019-07-04,359,1.0,30,Male,Self Employeed,More than 50000,1,At-risk
6066,1,245,245.0,1,2020-04-22,2020-04-22,66,1.0,21,Male,Student,No Income,3,At-risk
6067,1,98134,98134.0,113,2019-06-27,2019-06-27,366,1.0,26,Female,Employee,Below Rs.10000,6,Occasional
6070,1,60,60.0,1,2018-10-08,2018-10-08,628,1.0,23,Female,Employee,25001 to 50000,2,At-risk
6072,1,97,97.0,1,2017-12-18,2017-12-18,922,1.0,21,Male,Student,No Income,6,At-risk
6075,4,254357,63589.25,409,2017-10-19,2019-01-15,529,0.0088300220750551,30,Female,House wife,No Income,6,High-value
6076,3,85685,28561.666666666668,55,2018-07-11,2020-01-31,148,0.0052724077328646,27,Male,Self Employeed,More than 50000,3,High-value
6077,1,42,42.0,1,2018-04-11,2018-04-11,808,1.0,23,Male,Student,No Income,2,At-risk
6078,4,1834,458.5,5,2017-12-20,2020-03-09,110,0.0049382716049382,30,Male,Self Employeed,25001 to 50000,6,Regular
6079,1,759,759.0,7,2018-06-14,2018-06-14,744,1.0,23,Male,Student,No Income,3,At-risk
6080,3,6365,2121.6666666666665,30,2018-02-22,2020-02-12,136,0.0041666666666666,28,Female,Employee,25001 to 50000,6,High-value
6081,1,463,463.0,2,2019-05-10,2019-05-10,414,1.0,30,Male,Self Employeed,More than 50000,6,At-risk
6082,2,6713,3356.5,14,2017-12-29,2020-03-09,110,0.0024968789013732,24,Female,Employee,25001 to 50000,2,High-value
6083,3,45408,15136.0,454,2018-05-29,2019-04-19,435,0.0092307692307692,21,Male,Student,No Income,2,High-value
6084,1,6662,6662.0,27,2018-11-22,2018-11-22,583,1.0,23,Female,Employee,10001 to 25000,3,Occasional
6085,1,84352,84352.0,53,2018-08-07,2018-08-07,690,1.0,25,Male,Self Employeed,More than 50000,4,Occasional
6086,1,435,435.0,1,2018-11-09,2018-11-09,596,1.0,24,Female,Employee,25001 to 50000,2,At-risk
6087,3,23741,7913.666666666667,196,2018-06-19,2019-11-04,236,0.0059642147117296,26,Male,Employee,10001 to 25000,3,High-value
6089,2,15431,7715.5,5,2018-03-27,2019-05-17,407,0.0048076923076923,22,Male,Student,25001 to 50000,3,High-value
6090,1,24000,24000.0,72,2018-03-14,2018-03-14,836,1.0,26,Female,Employee,25001 to 50000,2,Occasional
6091,2,221741,110870.5,146,2019-09-25,2019-10-23,248,0.0714285714285714,23,Male,Employee,10001 to 25000,2,High-value
6092,1,1546,1546.0,1,2019-08-08,2019-08-08,324,1.0,21,Female,Employee,Below Rs.10000,2,Occasional
6095,2,3430,1715.0,6,2018-08-17,2019-04-18,436,0.0081967213114754,22,Male,Student,No Income,2,Regular
6096,2,7463,3731.5,7,2018-04-12,2019-02-20,493,0.0063694267515923,23,Female,Student,No Income,4,High-value
6097,1,7514,7514.0,7,2018-04-10,2018-04-10,809,1.0,24,Male,Employee,More than 50000,3,Occasional
6098,1,255,255.0,1,2017-11-03,2017-11-03,967,1.0,22,Female,Student,No Income,2,At-risk
6099,3,1500,500.0,3,2019-04-26,2020-01-31,148,0.0107142857142857,30,Male,Employee,More than 50000,5,Regular
6100,3,17847,5949.0,15,2018-06-07,2019-04-02,452,0.0100334448160535,23,Female,Employee,10001 to 25000,4,High-value
6101,1,907,907.0,7,2018-08-01,2018-08-01,696,1.0,19,Male,Student,No Income,6,At-risk
6102,3,695,231.66666666666663,3,2018-07-19,2019-08-02,330,0.0079155672823219,21,Female,Student,No Income,2,Regular
6103,1,2366,2366.0,5,2018-07-06,2018-07-06,722,1.0,23,Male,Student,No Income,4,Occasional
6104,1,7162,7162.0,13,2018-11-01,2018-11-01,604,1.0,24,Female,Employee,25001 to 50000,3,Occasional
6105,3,2240,746.6666666666666,4,2019-07-25,2020-03-12,107,0.0129870129870129,26,Female,Employee,10001 to 25000,2,Regular
6106,4,197532,49383.0,244,2017-11-17,2020-01-30,149,0.0049751243781094,26,Female,Student,No Income,2,High-value
6110,3,620,206.66666666666663,4,2018-08-09,2018-11-30,575,0.0265486725663716,20,Female,Student,No Income,2,Regular
6111,1,2843,2843.0,12,2020-04-29,2020-04-29,59,1.0,27,Female,Self Employeed,More than 50000,6,Occasional
6112,1,97,97.0,1,2019-02-21,2019-02-21,492,1.0,25,Female,Employee,25001 to 50000,3,At-risk
6114,4,4472,1118.0,35,2017-11-17,2019-11-18,222,0.0054719562243502,25,Female,Employee,More than 50000,1,High-value
6115,3,5291,1763.6666666666667,19,2019-01-11,2020-01-22,157,0.0079787234042553,25,Female,Employee,25001 to 50000,3,High-value
6116,3,2741,913.6666666666666,3,2017-12-07,2020-04-24,64,0.003452243958573,24,Female,Student,Below Rs.10000,5,Regular
6117,3,255,85.0,3,2017-10-16,2018-12-06,569,0.0072115384615384,24,Male,Student,No Income,3,Regular
6118,2,4454,2227.0,7,2020-01-09,2020-03-31,88,0.024390243902439,22,Male,Employee,10001 to 25000,1,High-value
6119,3,1523,507.6666666666667,8,2018-10-11,2019-01-04,540,0.0352941176470588,28,Male,Employee,25001 to 50000,2,Regular
6121,2,6366,3183.0,7,2018-01-08,2018-11-16,589,0.0064102564102564,22,Male,Student,Below Rs.10000,3,High-value
6122,1,944,944.0,17,2018-01-19,2018-01-19,890,1.0,22,Female,Student,No Income,6,At-risk
6123,2,11292,5646.0,16,2019-04-16,2019-07-26,337,0.0198019801980198,22,Male,Student,Below Rs.10000,4,High-value
6124,1,194,194.0,1,2018-06-18,2018-06-18,740,1.0,27,Female,Employee,More than 50000,2,At-risk
6125,2,13542,6771.0,15,2018-01-12,2018-04-12,807,0.0222222222222222,22,Male,Student,No Income,3,High-value
6127,2,357,178.5,2,2019-02-25,2019-06-13,380,0.0185185185185185,23,Female,Student,No Income,2,Regular
6128,3,8925,2975.0,111,2018-01-12,2018-10-04,632,0.0113207547169811,23,Female,Student,No Income,4,High-value
6130,5,7445,1489.0,21,2018-04-10,2020-04-28,60,0.0066755674232309,23,Male,Student,Below Rs.10000,2,High-value
6131,2,1889,944.5,3,2019-05-17,2019-07-05,358,0.0408163265306122,32,Male,Employee,More than 50000,5,Regular
6133,1,477,477.0,1,2018-07-24,2018-07-24,704,1.0,28,Male,Self Employeed,10001 to 25000,2,At-risk
6135,1,93,93.0,1,2019-11-05,2019-11-05,235,1.0,24,Male,Student,No Income,2,At-risk
6136,1,42,42.0,1,2018-02-05,2018-02-05,873,1.0,26,Female,Self Employeed,10001 to 25000,5,At-risk
6137,2,1236,618.0,10,2017-11-06,2018-12-11,564,0.005,32,Male,Employee,25001 to 50000,3,Regular
6140,1,5657,5657.0,3,2018-06-14,2018-06-14,744,1.0,24,Female,Self Employeed,25001 to 50000,3,Occasional
6141,4,37834,9458.5,107,2018-05-16,2020-05-12,46,0.0055020632737276,26,Male,Self Employeed,More than 50000,2,High-value
6142,3,1324,441.3333333333333,5,2019-03-01,2020-03-06,113,0.0080862533692722,21,Male,Employee,More than 50000,3,Regular
6145,2,384,192.0,2,2018-04-11,2019-05-15,409,0.0050125313283208,24,Male,Student,No Income,2,Regular
6146,2,352,176.0,4,2019-07-03,2020-04-08,80,0.0071428571428571,27,Male,Employee,25001 to 50000,2,Regular
6147,1,102,102.0,1,2017-11-10,2017-11-10,960,1.0,23,Female,Student,No Income,3,At-risk
6148,2,1000,500.0,3,2017-11-27,2019-10-29,242,0.0028530670470756,32,Male,Employee,More than 50000,6,Regular
6149,2,1152,576.0,2,2017-10-11,2018-10-15,621,0.005420054200542,22,Female,Student,No Income,2,Regular
6150,2,3310,1655.0,8,2018-08-24,2019-11-21,219,0.0044052863436123,22,Female,Employee,25001 to 50000,4,Regular
6151,1,97,97.0,1,2018-02-15,2018-02-15,863,1.0,26,Male,Employee,More than 50000,4,At-risk
6152,2,48584,24292.0,54,2018-04-12,2019-01-25,519,0.0069444444444444,25,Female,Student,No Income,3,High-value
6153,2,750,375.0,10,2018-06-19,2019-11-29,211,0.0037878787878787,20,Male,Student,No Income,2,Regular
6154,1,56,56.0,1,2018-10-17,2018-10-17,619,1.0,29,Male,Employee,25001 to 50000,4,At-risk
6155,1,37,37.0,1,2019-06-03,2019-06-03,390,1.0,23,Female,Student,No Income,1,At-risk
6158,2,449,224.5,3,2018-11-22,2019-12-13,197,0.005181347150259,27,Male,Self Employeed,25001 to 50000,6,Regular
6159,1,32,32.0,1,2018-02-09,2018-02-09,869,1.0,25,Male,Self Employeed,10001 to 25000,3,At-risk
6160,1,1000,1000.0,4,2018-03-22,2018-03-22,828,1.0,21,Male,Student,No Income,2,At-risk
6161,3,338,112.66666666666669,3,2018-02-12,2019-03-06,479,0.0077519379844961,23,Male,Student,No Income,3,Regular
6163,2,833,416.5,7,2018-02-16,2018-09-11,655,0.0096618357487922,22,Male,Self Employeed,10001 to 25000,3,Regular
6164,1,444,444.0,1,2019-07-23,2019-07-23,340,1.0,28,Male,Employee,25001 to 50000,5,At-risk
6165,2,393,196.5,2,2017-10-16,2019-04-26,428,0.0035906642728904,26,Male,Employee,10001 to 25000,2,Regular
6166,2,2621,1310.5,13,2018-01-23,2018-11-16,589,0.0067340067340067,22,Female,Employee,25001 to 50000,4,Regular
6168,2,3875,1937.5,4,2019-01-08,2019-06-17,376,0.0125,25,Female,Student,No Income,3,Regular
6169,4,30060,7515.0,59,2018-09-27,2020-06-04,23,0.0064935064935064,20,Male,Student,No Income,2,High-value
6170,1,565,565.0,1,2019-09-04,2019-09-04,297,1.0,29,Male,Employee,25001 to 50000,4,At-risk
6171,2,787,393.5,2,2018-05-22,2020-04-17,71,0.0028735632183908,23,Female,Student,No Income,1,Regular
6172,3,1856,618.6666666666666,5,2018-10-26,2020-01-29,150,0.0065217391304347,25,Male,Self Employeed,More than 50000,2,Regular
6173,1,6093,6093.0,2,2017-11-28,2017-11-28,942,1.0,29,Female,Employee,25001 to 50000,4,Occasional
6175,2,2065,1032.5,6,2019-02-18,2019-06-25,368,0.0157480314960629,25,Male,Self Employeed,10001 to 25000,3,Regular
6176,1,3866,3866.0,20,2017-10-19,2017-10-19,982,1.0,21,Male,Student,No Income,2,Occasional
6178,1,4935,4935.0,24,2019-08-28,2019-08-28,304,1.0,26,Female,Self Employeed,10001 to 25000,5,Occasional
